instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
196.9911011,9/1/2011,springer,2011,1,10.98259065,No,-0.000786187,No work,Clear,0.16,0.1212,0.4,0.5224,2,47,48.99405878
198.0051997,9/1/2011,springer,2011,1,11.99659966,No,-0.015733875,No work,Clear,0.18,0.1364,0.37,0.4478,4,79,83.00418354
198.9945223,9/1/2011,springer,2011,1,12.99440123,No,0.006559145,No work,Clear,0.2,0.1667,0.34,0.4478,6,69,74.98774861
199.995798,9/1/2011,springer,2011,1,13.99600281,No,-0.01893833,No work,Clear,0.22,0.1818,0.32,0.4627,8,64,71.99958067
200.9931663,9/1/2011,springer,2011,1,15.00719573,No,-0.014058787,No work,Clear,0.22,0.197,0.35,0.3582,5,77,81.99922673
202.0067766,9/1/2011,springer,2011,1,15.99659967,No,-0.00510757,No work,Clear,0.2,0.1667,0.34,0.4478,13,79,92.00171674
203.0069416,9/1/2011,springer,2011,1,16.99916418,No,-0.006096843,No work,Clear,0.18,0.1515,0.37,0.3881,3,59,61.98351942
204.0147031,9/1/2011,springer,2011,1,17.99264871,No,-0.005298108,No work,Clear,0.16,0.1364,0.4,0.3284,4,44,48.00239619
204.9967531,9/1/2011,springer,2011,1,19.00900528,No,0.010694339,No work,Clear,0.16,0.1364,0.43,0.3284,1,40,40.99877437
205.9924077,9/1/2011,springer,2011,1,19.99700243,No,-0.01636701,No work,Clear,0.14,0.1212,0.46,0.2537,0,38,38.00819808
207.0151128,9/1/2011,springer,2011,1,20.99310999,No,-0.007967061,No work,Clear,0.14,0.1061,0.46,0.4179,1,19,19.98791986
207.9784821,9/1/2011,springer,2011,1,22.0164565,No,0.009526428,No work,Clear,0.14,0.1212,0.46,0.2985,5,10,15.00316499
209.0022057,9/1/2011,springer,2011,1,23.02365159,No,0.011142577,No work,Clear,0.12,0.1364,0.5,0.194,0,6,5.992576209
210.0027022,10/1/2011,springer,2011,1,-0.008211097,No,1.010948884,Working Day,Clear,0.12,0.1212,0.5,0.2836,2,3,4.997126672
211.0098513,10/1/2011,springer,2011,1,1.002447474,No,0.991156159,Working Day,Clear,0.12,0.1212,0.5,0.2836,1,0,0.999592186
212.0057033,10/1/2011,springer,2011,1,2.020321831,No,1.011378907,Working Day,Clear,0.12,0.1212,0.5,0.2239,0,3,3.002331976
212.9920449,10/1/2011,springer,2011,1,3.013403954,No,1.016819457,Working Day,Clear,0.12,0.1212,0.5,0.2239,0,1,0.990843545
214.0006531,10/1/2011,springer,2011,1,4.002636054,No,0.979763461,Working Day,Clear,0.1,0.1212,0.54,0.1343,1,2,3.007318779
215.0107104,10/1/2011,springer,2011,1,4.98235988,No,0.99544712,Working Day,Clear,0.1,0.1061,0.54,0.2537,0,3,2.985494118
216.0078213,10/1/2011,springer,2011,1,5.997954207,No,0.976275141,Working Day,Clear,0.12,0.1212,0.5,0.2836,0,31,31.00132019
217.0072147,10/1/2011,springer,2011,1,7.022797178,No,0.99854419,Working Day,Clear,0.12,0.1212,0.5,0.2239,2,75,76.99906922
217.9989502,10/1/2011,springer,2011,1,8.004603134,No,1.004757909,Working Day,Mist,0.12,0.1212,0.5,0.2836,4,184,187.9993378
219.0119702,10/1/2011,springer,2011,1,8.993346778,No,0.9854273,Working Day,Mist,0.14,0.1212,0.5,0.2537,2,92,94.00869655
220.0003552,10/1/2011,springer,2011,1,9.98978541,No,1.005699933,Working Day,Mist,0.14,0.1212,0.5,0.2985,0,31,30.9819584
220.9864412,10/1/2011,springer,2011,1,11.0041638,No,0.996533731,Working Day,Mist,0.16,0.1364,0.47,0.2836,2,28,29.99607772
222.0135707,10/1/2011,springer,2011,1,11.99200091,No,1.003288468,Working Day,Mist,0.2,0.1818,0.4,0.2836,5,47,52.00503642
222.9860418,10/1/2011,springer,2011,1,12.99678709,No,0.995693815,Working Day,Mist,0.2,0.1818,0.4,0.2836,4,50,53.99152383
224.0038061,10/1/2011,springer,2011,1,13.98195858,No,1.005210604,Working Day,Mist,0.2,0.197,0.4,0.2239,0,47,47.00447275
224.99414,10/1/2011,springer,2011,1,15.0038485,No,0.994071615,Working Day,Mist,0.2,0.197,0.4,0.2239,2,43,45.00440773
225.9977583,10/1/2011,springer,2011,1,15.99280273,No,1.009523599,Working Day,Clear,0.2,0.2121,0.4,0.1343,4,70,74.00126458
226.9885752,10/1/2011,springer,2011,1,16.98535482,No,0.992423054,Working Day,Clear,0.2,0.2273,0.4,0.1045,4,174,177.9907372
228.0108186,10/1/2011,springer,2011,1,17.97982906,No,1.00756901,Working Day,Clear,0.2,0.197,0.4,0.2239,1,154,154.9859722
228.9998283,10/1/2011,?,2011,1,19.00163829,No,1.010007607,Working Day,Clear,0.16,0.1667,0.47,0.1642,3,92,95.0048278
230.0015938,10/1/2011,springer,2011,1,19.99418502,No,0.987473347,Working Day,Clear,0.16,0.1667,0.5,0.1642,1,73,74.00186111
231.0051934,10/1/2011,springer,2011,1,20.99939209,No,0.994144592,Working Day,Clear,0.14,0.1364,0.59,0.194,1,37,38.01470302
232.0090582,10/1/2011,springer,2011,1,22.00030303,No,0.985922254,Working Day,Clear,0.14,0.1515,0.59,0.1642,2,22,23.99991396
232.9952483,10/1/2011,springer,2011,1,22.99194219,No,0.998581519,Working Day,Clear,0.14,0.1515,0.59,0.1642,0,18,17.99997673
234.0195096,11/1/2011,springer,2011,1,-0.021292254,No,2.007906207,Working Day,Clear,0.14,0.1667,0.59,0.1045,2,10,11.97998264
234.9828608,11/1/2011,springer,2011,1,0.985908952,No,1.996561091,Working Day,Clear,0.14,0.1515,0.59,0.1642,0,3,2.99734265
236.0182844,11/1/2011,springer,2011,1,1.988451287,No,2.006370064,Working Day,Mist,0.16,0.1515,0.55,0.194,0,3,3.000986097
236.9943716,11/1/2011,springer,2011,1,5.006707003,No,1.994480473,Working Day,Mist,0.16,0.1818,0.55,0.1343,0,6,6.006590626
238.0217806,11/1/2011,springer,2011,1,5.994655709,No,2.007325633,Working Day,Mist,0.16,0.1818,0.55,0.1343,0,27,26.9905162
238.9972138,11/1/2011,springer,2011,1,7.002159491,No,1.986188912,Working Day,Mist,0.16,0.2273,0.55,0,2,97,98.99831039
239.999809,11/1/2011,springer,2011,1,7.985208489,No,2.004887029,Working Day,Mist,0.18,0.2121,0.51,0.0896,3,214,216.9904515
241.0029718,11/1/2011,springer,2011,1,9.007602712,No,1.995111359,Working Day,Mist,0.18,0.197,0.51,0.1642,3,127,130.0076251
242.0020847,11/1/2011,springer,2011,1,10.00231098,No,1.994428731,Working Day,Mist,0.2,0.2121,0.51,0.1642,3,51,54.01268699
242.9986167,11/1/2011,springer,2011,1,11.01935191,No,2.008567391,Working Day,Mist,0.2,0.2121,0.47,0.1343,4,31,35.00935351
244.0173459,11/1/2011,springer,2011,1,11.99780883,No,2.015578234,Working Day,Mist,0.2,0.2273,0.51,0.1045,2,55,57.00056565
244.9876889,11/1/2011,springer,2011,1,13.02321958,No,2.022316672,Working Day,Mist,0.2,0.2273,0.59,0.0896,6,46,51.9895931
246.002059,11/1/2011,springer,2011,1,14.00790323,No,2.003055481,Working Day,Mist,0.2,0.2273,0.59,0.0896,3,60,62.99517539
247.0164495,11/1/2011,springer,2011,1,14.99399913,No,1.996598896,Working Day,Mist,0.16,0.197,0.8,0.0896,2,45,47.0014794
248.0209283,11/1/2011,springer,2011,1,16.01524476,No,1.986717238,Working Day,Mist,0.16,0.1515,0.86,0.2239,4,72,75.98939061
249.0082459,11/1/2011,springer,2011,1,17.00541846,No,2.010514753,Working Day,Mist,0.16,0.1515,0.86,0.2239,6,130,136.0160008
249.9902751,11/1/2011,springer,2011,1,18.00739018,No,1.999400194,Working Day,Light Snow,0.16,0.1818,0.93,0.1045,1,94,94.9937755
251.0101773,11/1/2011,springer,2011,1,18.98431687,No,2.002037126,Working Day,Light Snow,0.16,0.2273,0.93,0,0,51,50.99528538
252.0050534,11/1/2011,springer,2011,1,19.99351165,No,2.003640596,Working Day,Light Snow,0.16,0.1515,0.93,0.194,0,32,31.99803371
252.9978456,11/1/2011,springer,2011,1,21.00719267,No,1.999384161,Working Day,Light Snow,0.16,0.197,0.86,0.0896,0,20,20.00248655
254.0067978,11/1/2011,springer,2011,1,22.0307552,No,1.998706661,Working Day,Light Snow,0.16,0.1818,0.93,0.1045,1,28,28.99293757
254.9924102,11/1/2011,springer,2011,1,22.99999201,No,1.995561938,Working Day,Light Snow,0.16,0.197,0.93,0.0896,1,18,19.00681579
255.9939801,12/1/2011,springer,2011,1,-0.011664994,No,3.008284649,Working Day,Mist,0.16,0.197,0.86,0.0896,0,7,7.0158612
257.005264,12/1/2011,springer,2011,1,1.000312826,No,2.991110977,Working Day,Mist,0.16,0.1818,0.86,0.1045,0,6,6.004591992
257.9988323,12/1/2011,springer,2011,1,2.000293071,No,3.004016886,Working Day,Clear,0.14,0.1515,0.86,0.1343,0,1,1.002535576
259.011688,12/1/2011,springer,2011,1,4.990855629,No,3.010539473,Working Day,Clear,0.14,0.1515,0.86,0.1642,0,5,4.98927721
259.9951574,12/1/2011,springer,2011,1,5.998401746,No,2.984060056,Working Day,Clear,0.12,0.1515,0.93,0.1343,0,16,16.00859326
260.9916923,12/1/2011,springer,2011,1,6.989284314,No,2.998743056,Working Day,Clear,0.14,0.1515,0.69,0.1343,0,54,54.01041791
262.0008322,12/1/2011,springer,2011,1,8.000916001,No,3.007375307,Working Day,Clear,0.16,0.1667,0.59,0.1642,3,125,128.0096901
263.0017334,12/1/2011,springer,2011,1,9.000646195,No,3.008879881,Working Day,Clear,0.16,0.1364,0.59,0.3284,3,78,81.03213186
263.9908721,12/1/2011,springer,2011,1,9.977384,No,2.974523679,Working Day,Clear,0.18,0.1818,0.55,0.2239,0,39,38.98984711
264.9950715,12/1/2011,springer,2011,1,10.99594837,No,3.00091438,Working Day,Clear,0.2,0.1818,0.51,0.3881,3,32,35.00228453
265.9995499,12/1/2011,springer,2011,1,11.99159834,No,3.011184969,Working Day,Clear,0.2,0.1515,0.47,0.5821,3,52,54.98564462
267.0143096,12/1/2011,springer,2011,1,13.0000239,No,3.00775886,Working Day,Clear,0.22,0.197,0.44,0.3582,0,49,48.98923807
267.9879834,12/1/2011,springer,2011,1,13.99201307,No,2.994773313,Working Day,Clear,0.2,0.1818,0.47,0.3284,0,44,44.00135466
268.998662,12/1/2011,springer,2011,1,14.99245582,No,2.98694183,Working Day,Clear,0.2,0.1667,0.47,0.4179,1,48,49.00681162
270.0096944,12/1/2011,springer,2011,1,15.99083944,No,3.009731189,Working Day,Clear,0.22,0.197,0.44,0.3284,5,63,67.9933819
270.9966982,12/1/2011,springer,2011,1,16.99222888,No,2.992732328,Working Day,Clear,0.2,0.1818,0.47,0.3582,0,139,138.9871998
272.0161472,12/1/2011,springer,2011,1,18.00856289,No,2.994376783,Working Day,Clear,0.2,0.1515,0.47,0.5224,2,135,136.9903599
273.0250675,12/1/2011,springer,2011,1,19.02095496,No,2.994762016,Working Day,Clear,0.18,0.1515,0.47,0.4179,1,82,82.99735317
274.0137066,12/1/2011,springer,2011,1,20.00551482,No,3.004224129,Working Day,Clear,0.16,0.1364,0.5,0.3284,2,54,55.99274313
275.0054619,12/1/2011,springer,2011,1,20.99359109,No,2.987476461,Working Day,Clear,0.16,0.1364,0.55,0.3284,0,57,57.00957763
276.0015899,12/1/2011,springer,2011,1,22.00847966,No,3.005370175,Working Day,Clear,0.16,0.1212,0.55,0.4478,1,32,32.99297946
277.0113402,12/1/2011,springer,2011,1,22.99977479,No,3.008579317,Working Day,Clear,0.14,0.1061,0.59,0.4179,1,19,19.9900069
278.0078619,13-01-2011,springer,2011,1,-0.007483531,No,3.988301815,Working Day,Clear,0.14,0.1212,0.59,0.2836,1,6,7.028095224
278.9882095,13-01-2011,springer,2011,1,1.01189037,No,4.006974349,Working Day,Clear,0.14,0.1212,0.5,0.2836,0,2,1.977457336
280.0151607,13-01-2011,springer,2011,1,2.000783717,No,3.992014924,Working Day,Clear,0.14,0.1212,0.5,0.3582,0,2,2.018588768
280.9913703,13-01-2011,springer,2011,1,3.006455847,No,4.011684807,Working Day,Clear,0.14,0.1212,0.5,0.3284,0,3,2.997486286
282.0007046,13-01-2011,springer,2011,1,3.998754181,No,4.011375942,Working Day,Clear,0.14,0.1212,0.5,0.2537,0,4,4.003740376
283.0033928,13-01-2011,springer,2011,1,4.98925818,No,4.005975656,Working Day,Clear,0.14,0.1212,0.5,0.2985,0,3,3.00467684
284.0146367,13-01-2011,springer,2011,1,6.007888194,No,3.989465845,Working Day,Clear,0.12,0.1515,0.54,0.1343,0,28,28.01165202
284.9965083,13-01-2011,springer,2011,1,7.000817267,No,3.996025113,Working Day,Clear,0.12,0.1515,0.54,0.1343,0,72,71.99737037
286.0072336,13-01-2011,springer,2011,1,7.987620301,No,4.005291696,Working Day,Clear,0.14,0.1364,0.5,0.194,5,197,201.9989707
286.9922088,13-01-2011,springer,2011,1,9.002965027,No,4.016483969,Working Day,Clear,0.14,0.1212,0.5,0.3284,2,137,139.0047971
287.9944902,13-01-2011,springer,2011,1,9.996614221,No,4.004998456,Working Day,Mist,0.16,0.1364,0.5,0.3582,2,36,38.00869435
289.001095,13-01-2011,springer,2011,1,11.00063417,No,4.016058232,Working Day,Mist,0.2,0.1667,0.44,0.4478,4,33,36.9908972
290.0011739,13-01-2011,springer,2011,1,11.98740962,No,3.989847234,Working Day,Clear,0.2,0.1667,0.44,0.4179,3,49,51.99026171
291.0048275,13-01-2011,springer,2011,1,13.006546,No,3.993104614,Working Day,Clear,0.22,0.197,0.41,0.4478,2,81,82.99737049
292.0011655,13-01-2011,springer,2011,1,13.99912237,No,3.9952988,Working Day,Clear,0.22,0.197,0.41,0.3881,3,39,42.01168306
292.9893786,13-01-2011,springer,2011,1,15.00099989,No,4.004395718,Working Day,Clear,0.24,0.2121,0.38,0.2985,5,55,59.99256437
294.0065256,13-01-2011,springer,2011,1,16.00886186,No,3.998669926,Working Day,Clear,0.24,0.2121,0.38,0.3582,2,76,77.98960473
294.9877897,13-01-2011,springer,2011,1,17.00489456,No,4.008341721,Working Day,Clear,0.2,0.1818,0.4,0.2836,4,158,162.0023068
296.0041061,13-01-2011,springer,2011,1,18.00217536,No,3.982173782,Working Day,Clear,0.2,0.1818,0.4,0.3284,3,141,143.9942991
297.0133792,13-01-2011,springer,2011,1,18.98833261,No,4.021174044,Working Day,Clear,0.16,0.1515,0.47,0.2537,1,98,99.0111104
297.9967267,13-01-2011,springer,2011,1,19.9865521,No,4.013841883,Working Day,Clear,0.16,0.1515,0.47,0.2239,0,64,63.99407552
298.9994519,13-01-2011,springer,2011,1,20.98337706,No,3.99646999,Working Day,Clear,0.14,0.1212,0.46,0.2985,0,40,39.9818722
300.0039027,13-01-2011,springer,2011,1,21.99681863,No,3.996846338,Working Day,Clear,0.14,0.1212,0.46,0.3284,0,30,30.00035138
300.9792645,13-01-2011,springer,2011,1,22.9897109,No,4.000896807,Working Day,Clear,0.12,0.1364,0.5,0.194,1,14,15.00439766
301.995844,14-01-2011,springer,2011,1,-0.007114654,No,5.004188122,Working Day,Clear,0.12,0.1364,0.5,0.194,0,14,13.99713557
303.0013798,14-01-2011,springer,2011,1,1.00421418,No,5.025296501,Working Day,Clear,0.1,0.1212,0.54,0.1642,0,5,4.996028563
304.0023097,14-01-2011,springer,2011,1,2.007640707,No,4.992536732,Working Day,Clear,0.1,0.1212,0.54,0.1343,0,1,0.995146256
304.9945102,14-01-2011,springer,2011,1,3.00105479,No,4.992310471,Working Day,Clear,0.1,0.1364,0.54,0.1045,0,1,1.00140361
306.0032002,14-01-2011,springer,2011,1,5.003072008,No,5.003973917,Working Day,Clear,0.1,0.1364,0.54,0.0896,0,8,7.993888453
306.9935277,14-01-2011,springer,2011,1,6.00520447,No,4.998836834,Working Day,Clear,0.1,0.1818,0.54,0,0,17,17.01182932
307.9977789,14-01-2011,springer,2011,1,6.989872728,No,5.019252206,Working Day,Clear,0.1,0.1212,0.74,0.1642,0,70,69.981926
309.0050755,14-01-2011,springer,2011,1,7.990508761,No,4.997359589,Working Day,Clear,0.12,0.1667,0.68,0,2,156,158.022147
309.9952267,14-01-2011,springer,2011,1,9.009663984,No,4.985091471,Working Day,Clear,0.14,0.1515,0.69,0.1343,0,117,116.9979675
310.9792393,14-01-2011,springer,2011,1,9.995310928,No,4.995003608,Working Day,Clear,0.18,0.1818,0.55,0.194,4,40,43.99045409
311.9969657,14-01-2011,springer,2011,1,11.01565146,No,4.994076675,Working Day,Clear,0.18,0.1667,0.51,0.2836,6,47,53.01029577
313.0149752,14-01-2011,springer,2011,1,11.99109285,No,5.003418326,Working Day,Clear,0.2,0.197,0.44,0.2537,2,59,60.99778023
314.0015552,14-01-2011,springer,2011,1,12.99348534,No,5.010836822,Working Day,Clear,0.22,0.197,0.37,0.3881,4,73,77.00704546
315.0192507,14-01-2011,springer,2011,1,13.98859812,No,4.989679671,Working Day,Clear,0.22,0.2121,0.41,0.2836,5,59,64.00483805
315.9832624,14-01-2011,springer,2011,1,14.99121999,No,5.008835924,Working Day,Clear,0.24,0.2424,0.38,0.1642,9,59,67.99409577
317.0082316,14-01-2011,springer,2011,1,16.02650404,No,4.991130392,Working Day,Clear,0.22,0.2424,0.41,0.1045,3,87,89.99563782
318.0030222,14-01-2011,springer,2011,1,17.00254946,No,5.014054895,Working Day,Clear,0.22,0.2273,0.41,0.1642,4,155,158.9902743
319.005274,14-01-2011,springer,2011,1,18.02078019,No,5.001093765,Working Day,Clear,0.2,0.2576,0.47,0,5,134,138.9849264
319.9964751,14-01-2011,springer,2011,1,19.01275351,No,5.001626713,Working Day,Clear,0.16,0.197,0.59,0.0896,3,89,92.01013455
320.9922667,14-01-2011,springer,2011,1,20.02127709,No,5.000348876,Working Day,Clear,0.18,0.2424,0.59,0,0,68,67.99334786
321.9961432,14-01-2011,springer,2011,1,20.99846853,No,5.002281385,Working Day,Clear,0.16,0.2273,0.69,0,4,48,51.99652153
322.993763,14-01-2011,springer,2011,1,21.99262034,No,4.994663209,Working Day,Mist,0.16,0.2273,0.69,0,2,34,36.02510371
324.0061649,14-01-2011,springer,2011,1,22.99798587,No,5.006757987,Working Day,Mist,0.18,0.2424,0.55,0,1,26,27.00280357
325.0099878,15-01-2011,springer,2011,1,0.005753284,No,6.000911889,No work,Clear,0.18,0.2424,0.55,0,3,25,27.99082178
325.9887803,15-01-2011,springer,2011,1,1.005681602,No,6.012702589,No work,Mist,0.16,0.197,0.59,0.0896,2,18,20.00706354
326.9978735,15-01-2011,springer,2011,1,2.003157109,No,5.999534538,No work,Mist,0.16,0.197,0.59,0.0896,0,12,12.01040535
327.9908843,15-01-2011,springer,2011,1,2.995666597,No,5.989060885,No work,Mist,0.16,0.2273,0.59,0,1,7,8.002888208
328.9942959,15-01-2011,springer,2011,1,3.980644773,No,6.002736763,No work,Mist,0.16,0.2273,0.59,0,0,5,5.004890615
329.9932999,15-01-2011,springer,2011,1,5.005178683,No,6.007760178,No work,Clear,0.16,0.2273,0.59,0,0,1,1.005012438
331.0042997,15-01-2011,springer,2011,1,6.004268908,No,5.993975757,No work,Clear,0.14,0.1667,0.63,0.1045,1,2,2.986564016
332.003574,15-01-2011,springer,2011,1,7.006251879,No,6.00672199,No work,Clear,0.14,0.2121,0.63,0,1,9,10.01086628
332.9840753,15-01-2011,springer,2011,1,7.973390498,No,6.017400567,No work,Clear,0.14,0.1515,0.63,0.1343,1,22,23.00311329
333.9983542,15-01-2011,springer,2011,1,9.01479779,No,5.990958689,No work,Clear,0.16,0.1818,0.64,0.1343,2,31,32.99050146
334.996495,15-01-2011,springer,2011,1,9.990972281,No,5.986520897,No work,Clear,0.18,0.197,0.59,0.1642,2,57,59.01363148
335.9980809,15-01-2011,springer,2011,1,11.01423184,No,6.02187583,No work,Clear,0.2,0.197,0.55,0.2239,18,54,71.98077754
337.002641,15-01-2011,springer,2011,1,12.00413721,No,6.003317109,No work,Clear,0.24,0.2273,0.48,0.2239,15,74,89.01187819
337.9990138,15-01-2011,springer,2011,1,13.01086598,No,5.993184105,No work,Clear,0.28,0.2576,0.38,0.2985,21,80,100.9922004
338.99923,15-01-2011,springer,2011,1,14.01061361,No,6.00758721,No work,Clear,0.3,0.2879,0.39,0.2836,26,92,117.9954569
340.0123827,15-01-2011,springer,2011,1,14.998978,No,6.005591406,No work,Mist,0.32,0.3182,0.36,0.194,21,108,128.9958383
341.0051887,15-01-2011,springer,2011,1,16.00167464,No,6.005101394,No work,Mist,0.34,0.3333,0.34,0.194,33,95,128.0048475
341.9893359,15-01-2011,?,2011,1,16.99296831,No,6.018591185,No work,Mist,0.32,0.303,0.36,0.2836,29,54,83.00325031
342.9993758,15-01-2011,springer,2011,1,17.97743108,No,5.984498653,No work,Mist,0.3,0.2879,0.45,0.2537,15,69,84.00251822
344.0032803,15-01-2011,springer,2011,1,18.99714011,No,5.999929723,No work,Mist,0.32,0.303,0.39,0.2537,14,60,73.97946816
345.0109241,15-01-2011,springer,2011,1,20.00071097,No,5.987517628,No work,Mist,0.32,0.303,0.39,0.2537,6,35,41.00681001
346.008538,15-01-2011,springer,2011,1,20.98802278,No,5.997982804,No work,Mist,0.32,0.303,0.39,0.2239,6,51,57.00950394
347.0271654,15-01-2011,springer,2011,1,21.98377317,No,5.994095417,No work,Mist,0.3,0.3182,0.42,0.1045,0,26,25.99039003
348.0096797,15-01-2011,springer,2011,1,23.00581214,No,5.991305711,No work,Clear,0.3,0.2879,0.45,0.2836,5,39,43.98812905
349.0199808,16-01-2011,springer,2011,1,0.002881163,No,-0.022529378,No work,Clear,0.26,0.303,0.56,0,6,33,39.00425271
350.0070939,16-01-2011,springer,2011,1,1.000186695,No,-0.003389821,No work,Clear,0.26,0.2727,0.56,0.1343,4,19,23.00663198
351.0134971,16-01-2011,springer,2011,1,2.009057568,No,0.022604909,No work,Clear,0.26,0.2879,0.56,0.0896,3,13,15.98863429
352.00063,16-01-2011,springer,2011,1,2.997742014,No,0.010312704,No work,Clear,0.22,0.2727,0.69,0,9,6,14.99821381
352.9974353,16-01-2011,springer,2011,1,3.996666261,No,0.00754602,No work,Clear,0.26,0.2576,0.56,0.1642,0,1,1.003992643
353.9987396,16-01-2011,springer,2011,1,5.0029686,No,0.007089492,No work,Mist,0.26,0.2576,0.56,0.1642,1,1,1.992718344
354.993961,16-01-2011,springer,2011,1,5.999262682,No,-0.00778147,No work,?,0.26,0.2576,0.56,0.1642,0,1,0.978831051
356.0001615,16-01-2011,springer,2011,1,6.981809376,No,0.000296582,No work,Mist,0.24,0.2121,0.56,0.2985,0,3,3.019573008
357.0007215,16-01-2011,springer,2011,1,8.001394741,No,0.032267897,No work,Clear,0.22,0.2121,0.55,0.2836,0,18,17.9927466
358.0013185,16-01-2011,springer,2011,1,9.005583979,No,-0.001646658,No work,Clear,0.22,0.2121,0.51,0.2537,3,29,31.99593404
358.9814822,16-01-2011,springer,2011,1,10.00321476,No,0.008354728,No work,Clear,0.22,0.2121,0.51,0.2836,8,71,78.98326434
360.0061449,16-01-2011,springer,2011,1,11.00516698,No,0.001050033,No work,Clear,0.24,0.2273,0.44,0.2537,23,70,92.98998814
361.016653,16-01-2011,springer,2011,1,12.01166673,No,0.003408937,No work,Clear,0.24,0.2121,0.41,0.2836,29,75,104.0033744
362.0165874,16-01-2011,springer,2011,1,13.01591226,No,-0.014473143,No work,Clear,0.26,0.2273,0.35,0.2985,23,95,118.0102727
363.0019086,16-01-2011,springer,2011,1,13.99909072,No,-0.002628797,No work,Clear,0.28,0.2727,0.36,0.2537,22,69,90.99517445
363.9926615,16-01-2011,springer,2011,1,14.99281852,No,0.006407737,No work,Clear,0.26,0.2424,0.38,0.2537,35,78,112.9982257
365.001034,16-01-2011,springer,2011,1,15.98862617,No,0.005101244,No work,Clear,0.24,0.2273,0.38,0.2239,22,77,98.98969885
365.9941223,16-01-2011,springer,2011,1,16.98210573,No,0.005040209,No work,Clear,0.22,0.2121,0.37,0.2537,23,82,105.0132234
367.0011437,16-01-2011,springer,2011,1,17.99513124,No,-0.006984754,No work,Clear,0.2,0.2121,0.4,0.1642,11,56,66.99652963
368.0041884,16-01-2011,springer,2011,1,19.00566981,No,0.000234416,No work,Clear,0.18,0.197,0.47,0.1343,14,47,60.992484
368.9969964,16-01-2011,springer,2011,1,20.00595321,No,0.009307467,No work,Clear,0.18,0.197,0.47,0.1642,7,50,56.99734535
370.0211931,16-01-2011,springer,2011,1,20.98199139,No,-0.002913574,No work,Clear,0.18,0.197,0.51,0.1642,6,22,27.99050669
371.0008657,16-01-2011,springer,2011,1,21.99476652,No,-0.008082112,No work,Mist,0.2,0.2121,0.49,0.1343,2,19,20.9983567
372.0127149,16-01-2011,springer,2011,1,23.01639735,No,-5.95E-05,No work,Mist,0.2,0.2273,0.4,0.1045,0,18,18.01285486
372.9948592,17-01-2011,springer,2011,1,-0.004449803,Yes,0.983162753,No work,Mist,0.2,0.197,0.47,0.2239,1,16,16.99749024
